"","Amensalism/Antagonism","Amensalism/Competition","Amensalism/Commensalism","Amensalism/Neutralism","Amensalism/Mutualism","Antagonism/Competition","Antagonism/Commensalism","Antagonism/Neutralism","Antagonism/Mutualism","Competition/Commensalism","Competition/Neutralism","Competition/Mutualism","Commensalism/Neutralism","Commensalism/Mutualism","Neutralism/Mutualism"
"1201712371",0.621888627044397,0.828201871146097,1.85949149712036,3.18685043150669,1.97266912284287,0.2063132441017,1.23760287007596,2.56496180446229,1.35078049579847,1.03128962597426,2.35864856036059,1.14446725169677,1.32735893438633,0.11317762572251,-1.21418130866382
"1201712372",0.996799359396814,0.887711134805329,1.84038153580612,3.2313166429095,2.2313166429095,-0.109088224591485,0.843582176409308,2.23451728351269,1.23451728351269,0.952670401000793,2.34360550810417,1.34360550810417,1.39093510710338,0.39093510710338,-1
"1201712373",0.893734483110546,0.863929501484499,1.98009431378529,3.15618557284098,2.25309558584903,-0.0298049816260461,1.08635983067475,2.26245108973043,1.35936110273849,1.1161648123008,2.29225607135648,1.38916608436453,1.17609125905568,0.273001272063738,-0.903089986991943
"1201712374",0.666162000753368,0.795667075696316,1.56278302684056,3.70735723445018,2.45208472934687,0.129505074942948,0.896621026087193,3.04119523369681,1.7859227285935,0.767115951144245,2.91169015875386,1.65641765365055,2.14457420760962,0.889301702506308,-1.25527250510331
"1201712376",1.13996189591277,0.811260473650927,2.4892965711513,2.4187154968656,2.94159424214593,-0.32870142226184,1.34933467523854,1.27875360095283,1.80163234623317,1.67803609750038,1.60745502321467,2.13033376849501,-0.0705810742857075,0.452297670994629,0.522878745280337
"1201712377",0.857518052717749,0.848917880955832,2.82533336934635,3.36940141369662,3.06837141803264,-0.00860017176191699,1.9678153166286,2.51188336097887,2.21085336531489,1.97641548839052,2.52048353274079,2.21945353707681,0.544068044350275,0.243038048686294,-0.301029995663981
"1201712378",0.639692527612881,0.822299183367748,1.92599926645616,2.74554320199802,2.74554320199802,0.182606655754867,1.28630673884327,2.10585067438514,2.10585067438514,1.10370008308841,1.92324401863028,1.92324401863028,0.819543935541869,0.819543935541869,0
"1201712379",0.953499490469544,1.0819664698616,1.7932849935127,2.91447538256784,1.88942566268466,0.128466979392056,0.839785503043156,1.96097589209829,0.935926172215117,0.7113185236511,1.83250891270624,0.80745919282306,1.12119038905514,0.0961406691719602,-1.02504971988318
"1201712380",0.355641149592724,0.334948196907782,1.73049727435556,2.26197619139781,2.32412409814666,-0.0206929526849423,1.37485612476283,1.90633504180509,1.96848294855393,1.39554907744778,1.92702799449003,1.98917590123887,0.531478917042254,0.593626823791098,0.0621479067488434
"1201712381",0.462371907094713,0.481316102733177,1.98002200883219,2.52856274443367,2.62704914567668,0.0189441956384641,1.51765010173748,2.06619083733896,2.16467723858197,1.49870590609902,2.04724664170049,2.1457330429435,0.548540735601474,0.647027136844485,0.0984864012430113
"1201712384",0.897373061101275,0.733246594075237,2.40252303942118,3.28712962071911,3.28712962071911,-0.164126467026038,1.50514997831991,2.38975655961784,2.38975655961784,1.66927644534594,2.55388302664388,2.55388302664388,0.884606581297931,0.884606581297931,0
"1201712385",0.713088604627582,0.899884847116733,1.62765840930296,2.47275644931721,2.13033376849501,0.186796242489151,0.914569804675374,1.75966784468963,1.41724516386743,0.727773562186223,1.57287160220048,1.23044892137827,0.845098040014258,0.502675359192051,-0.342422680822207
"1201712388",0.663425409593547,0.865769794421763,1.65303700579886,2.79133970396514,1.8023350882666,0.202344384828217,0.989611596205311,2.12791429437159,1.13890967867306,0.787267211377095,1.92556990954338,0.93656529384484,1.13830269816628,0.149298082467745,-0.989004615698537
"1201712389",0.870842158145926,0.948771576531137,1.72620911355464,2.69128247064565,2.07946264202853,0.0779294183852105,0.855366955408713,1.82044031249972,1.2086204838826,0.777437537023503,1.74251089411451,1.13069106549739,0.965073357091007,0.353253528473888,-0.611819828617118
"1201712390",0.709938620818317,0.832874458495066,2.2211533219547,3.2211533219547,2.37605528194045,0.122935837676749,1.51121470113639,2.51121470113639,1.66611666112213,1.38827886345964,2.38827886345964,1.54318082344538,1,0.154901959985744,-0.845098040014256
"1201712391",0.719748234296324,0.929309269235513,1.52950932417935,2.69460519893357,1.94448267215017,0.209561034939189,0.809761089883026,1.97485696463724,1.22473443785385,0.600200054943838,1.76529592969806,1.01517340291466,1.16509587475422,0.414973347970819,-0.7501225267834
"1201712393",0.73129253709182,0.754938638445571,2.26799948179573,3.498448403174,2.498448403174,0.0236461013537505,1.53670694470391,2.76715586608218,1.76715586608218,1.51306084335016,2.74350976472843,1.74350976472843,1.23044892137827,0.230448921378274,-1
"1201712394",0.942960131618755,0.876458955080698,2.03191538651358,2.97296789573588,2.31605923640057,-0.0665011765380567,1.08895525489482,2.03000776411713,1.37309910478182,1.15545643143288,2.09650894065518,1.43960028131987,0.941052509222305,0.284143849886996,-0.656908659335309
"1201712395",0.99817627550255,0.926644929888389,2.19982163903062,2.94018432852486,2.41730558324453,-0.0715313456141612,1.20164536352807,1.94200805302231,1.41912930774198,1.27317670914223,2.01353939863647,1.49066065335614,0.740362689494245,0.217483944213908,-0.522878745280337
"1201712396",0.981094601374554,0.871950131949487,1.87635925085454,3.26552533521907,3.26552533521907,-0.109144469425068,0.895264649479987,2.28443073384452,2.28443073384452,1.00440911890505,2.39357520326959,2.39357520326959,1.38916608436453,1.38916608436453,0
"1201712397",0.887003167098489,0.846123529231947,1.68713406159622,2.77349389227097,2.99534264188733,-0.0408796378665417,0.800130894497734,1.88649072517248,2.10833947478884,0.841010532364276,1.92737036303902,2.14921911265538,1.08635983067475,1.3082085802911,0.221848749616356
"1201712398",0.52522907329252,0.837128234635391,3.21469938018079,0,2.89436422932142,0.311899161342871,2.68947030688827,0,2.3691351560289,2.3775711455454,0,2.05723599468603,0,-0.320335150859369,-Inf
"1201712399",0.750782468036293,0.670484167772483,2.62872941966548,0,2.15160816494582,-0.0802983002638107,1.87794695162919,0,1.40082569690953,1.958245251893,0,1.48112399717334,0,-0.477121254719662,-Inf
"1201712407",0.8334875844897,0.853045179407834,2.07900025230385,3.68106024363181,2.45061132225354,0.0195575949181348,1.24551266781415,2.84757265914211,1.61712373776384,1.22595507289602,2.82801506422398,1.5975661428457,1.60205999132796,0.371611069949689,-1.23044892137827
"1201712409",0.608320166076933,0.817824447967104,1.99045221800461,2.99979224425876,2.21230096762097,0.209504281890171,1.38213205192768,2.39147207818182,1.60398080154404,1.17262777003751,2.18196779629165,1.39447651965387,1.00934002625414,0.221848749616357,-0.787491276637786
"1201712412",0.411968246812681,0.470852503160978,2.50393006583239,2.82332007054745,2.97261815301519,0.0588842563482976,2.09196181901971,2.41135182373477,2.56064990620251,2.03307756267142,2.35246756738647,2.50176564985421,0.319390004715055,0.468688087182799,0.149298082467744
"1201712413",0.734277193166821,0.759361536120283,2.04426203148373,2.88040522884506,2.2783452375171,0.0250843429534625,1.30998483831691,2.14612803567824,1.54406804435028,1.28490049536345,2.12104369272478,1.51898370139681,0.83614319736133,0.234083206033367,-0.602059991327963
"1201712415",0.885763466590192,0.757506956154031,2.19486108400221,0,2.39898106665813,-0.128256510436161,1.30909761741201,0,1.51321760006794,1.43735412784817,0,1.6414741105041,0,0.204119982655926,-Inf
"1201712416",1.04229063033135,0.877760687939463,1.91243601340472,2.89583675158526,2.84468422913788,-0.164529942391891,0.870145383073366,1.8535461212539,1.80239359880652,1.03467532546526,2.0180760636458,1.96692354119841,0.983400738180538,0.932248215733157,-0.0511525224473813
"1201712417",0.895776963530889,0.900684298025633,2.02125822923148,2.79940947961513,2.65328144393689,0.0049073344947442,1.12548126570059,1.90363251608424,1.757504480406,1.12057393120585,1.89872518158949,1.75259714591126,0.778151250383644,0.632023214705406,-0.146128035678238
"1201712419",0.616739968016897,0.853894378942391,1.66041071113225,2.21171716440645,1.92365214590683,0.237154410925494,1.04367074311535,1.59497719638955,1.30691217788994,0.80651633218986,1.35782278546406,1.06975776696444,0.551306453274195,0.263241434774581,-0.288065018499614
"1201712420",0.983981717952517,0.66662207390564,2.23901991256624,4.25185713727141,0,-0.317359644046878,1.25503819461373,3.2678754193189,0,1.5723978386606,3.58523506336578,0,2.01283722470517,0,0
"1201712421",0.964116596590315,0.895140389800001,2.23756307062221,3.65253641859303,2.31011373777082,-0.0689762067903138,1.27344647403189,2.68841982200271,1.3459971411805,1.34242268082221,2.75739602879302,1.41497334797082,1.41497334797082,0.0725506671486107,-1.34242268082221
"1201712422",0.534245133285407,0.684611854289151,1.90921553962601,3.72875947516787,2.1846914308176,0.150366721003745,1.3749704063406,3.19451434188247,1.65044629753219,1.22460368533685,3.04414762087872,1.50007957652845,1.81954393554187,0.275475891191594,-1.54406804435028
"1201712425",0.849744688839899,0.870905303620543,2.25171931362031,2.95068931795633,2.21032662846208,0.0211606147806437,1.40197462478041,2.10094462911643,1.36058193962219,1.38081400999977,2.07978401433579,1.33942132484154,0.698970004336019,-0.0413926851582256,-0.740362689494244
"1201712432",0.534328350122828,0.512745311695092,2.02403873215051,2.35139766653684,2.29425478040027,-0.0215830384277358,1.48971038202768,1.81706931641401,1.75992643027744,1.51129342045542,1.83865235484175,1.78150946870518,0.32735893438633,0.270216048249762,-0.057142886136568
"1201712433",0.583902021754013,0.455456416387743,2.29541221605146,2.48391273308896,2.70733787094027,-0.12844560536627,1.71151019429744,1.90001071133494,2.12343584918626,1.83995579966371,2.02845631670121,2.25188145455253,0.188500517037502,0.411925654888813,0.223425137851311
"1201712434",0.618919944741796,0.623971443624155,1.96218047226814,3.01653813459073,1.99919557884464,0.00505149888235928,1.34326052752634,2.39761818984894,1.38027563410284,1.33820902864398,2.39256669096658,1.37522413522048,1.05435766232259,0.0370151065764997,-1.01734255574609
"1201712435",0.543358492252633,0.603817988547115,1.9676760973673,3.19298537909316,1.91423177814033,0.0604594962944818,1.42431760511467,2.64962688684053,1.3708732858877,1.36385810882018,2.58916739054605,1.31041378959322,1.22530928172586,-0.0534443192269659,-1.27875360095283
"1201712436",0.633033835096075,0.674660074700318,2.60151678365001,0,2.72645552025831,0.0416262396042429,1.96848294855393,0,2.09342168516223,1.92685670894969,0,2.05179544555799,0,0.1249387366083,-Inf
"1201712437",0.577130222133952,0.631802704681931,2.35639362288696,2.86827698386584,2.62523893517954,0.0546724825479793,1.77926340075301,2.29114676173189,2.04810871304559,1.72459091820503,2.23647427918391,1.99343623049761,0.511883360978875,0.268845312292581,-0.243038048686295
"1201712438",0.836559563164992,0.854938658907284,2.00315766868684,3.57135939275384,2.6682694057619,0.018379095742292,1.16659810552185,2.73479982958885,1.8317098425969,1.14821900977956,2.71642073384656,1.81333074685461,1.568201724067,0.665111737075052,-0.903089986991944
"1201712439",0.553635115592778,0.733831822335286,1.87702344059355,2.69820932320239,2.39717932753841,0.180196706742509,1.32338832500077,2.14457420760962,1.84354421194563,1.14319161825826,1.96437750086711,1.66334750520313,0.821185882608846,0.520155886944863,-0.301029995663982
"1201712440",0.827411447104012,0.847573687728758,1.87349549654919,0,2.68353589134631,0.0201622406247457,1.04608404944517,0,1.8561244442423,1.02592180882043,0,1.83596220361755,0,0.810040394797126,-Inf
"1201712441",0.578174489693666,0.709470025818411,1.80106052984786,2.86175837020147,1.99399634555127,0.131295536124745,1.22288604015419,2.2835838805078,1.4158218558576,1.09159050402944,2.15228834438306,1.28452631973286,1.06069784035361,0.192935815703411,-0.867762024650201
"1201712444",0.165895447090494,0.895535026671,1.79284644262261,3.40958444940638,2.02824370255381,0.729639579580506,1.62695099553211,3.24368900231589,1.86234825546331,0.897311415951607,2.51404942273538,1.13270867588281,1.61673800678378,0.235397259931199,-1.38134074685258
"1201712445",0.603348912418192,0.880384800590303,1.81499183902831,2.74208210242402,1.81499183902831,0.27703588817211,1.21164292661012,2.13873319000583,1.21164292661012,0.934607038438008,1.86169730183372,0.934607038438008,0.92709026339571,0,-0.92709026339571
"1201712446",0.898094703160009,0.872963218336009,2.28388582225245,3.34834381147937,2.57019256109573,-0.0251314848240002,1.38579111909244,2.45024910831936,1.67209785793572,1.41092260391644,2.47538059314336,1.69722934275972,1.06445798922692,0.286306738843276,-0.778151250383641
"1201712447",0.781019995006983,0.945436816397531,1.82755993427672,3.3118597736235,2.57149708412926,0.164416821390547,1.04653993926973,2.53083977861652,1.79047708912228,0.882123117879188,2.36642295722597,1.62606026773173,1.48429983934679,0.743937149852542,-0.740362689494244
"1201712448",0.865660198929146,0.993239031703654,1.89281244497276,3.38417413880703,2.30499289275941,0.127578832774508,1.02715224604361,2.51851393987789,1.43933269383026,0.899573413269106,2.39093510710338,1.31175386105575,1.49136169383427,0.412180447786647,-1.07918124604763
"1201712449",0.816371026264695,0.796887531737714,2.00494799686844,2.90803798386038,3.08412924291606,-0.0194834945269815,1.18857697060374,2.09166695759568,2.26775821665137,1.20806046513072,2.11115045212267,2.28724171117835,0.903089986991943,1.07918124604762,0.176091259055681
"1201712452",0.848084557838639,0.887836151725561,1.85725206407954,3.43128333180726,2.02474315137331,0.0397515938869219,1.0091675062409,2.58319877396862,1.17665859353467,0.969415912353982,2.5434471800817,1.13690699964774,1.57403126772772,0.167491087293763,-1.40654018043396
"1201712453",1.00381665446695,0.914304337030418,2.57036202838776,3.34243913105921,2.76840786333149,-0.0895123174365326,1.56654537392081,2.33862247659226,1.76459120886454,1.65605769135734,2.42813479402879,1.85410352630107,0.772077102671451,0.198045834943731,-0.57403126772772
"1201712454",0.640258586377076,0.59068908215926,2.39395105312593,2.63698910181223,2.46089784275655,-0.0495695042178163,1.75369246674886,1.99673051543515,1.82063925637947,1.80326197096667,2.04630001965297,1.87020876059729,0.243038048686296,0.0669467896306126,-0.176091259055683
"1201712455",0.359128374325058,0.474521793027129,2.08897494513415,2.89060729136731,2.28854730003935,0.115393418702071,1.72984657080909,2.53147891704226,1.9294189257143,1.61445315210702,2.41608549834019,1.81402550701222,0.801632346233167,0.199572354905205,-0.602059991327961
"1201712457",0.76094083775,0.866935378719835,1.89993563882276,2.54186714218841,2.04302663777552,0.105994540969835,1.13899480107276,1.78092630443841,1.28208580002552,1.03300026010293,1.67493176346858,1.17609125905568,0.641931503365653,0.143090998952757,-0.498840504412897
"1201712458",1.09995056150907,0.982933497641439,2.37114656887524,3.89942034604229,2.97968868773113,-0.117017063867633,1.27119600736617,2.79946978453322,1.87973812622205,1.38821307123381,2.91648684840085,1.99675519008969,1.52827377716704,0.608542118855883,-0.91973165831116
"1201712459",0.798000001782916,0.85522667194249,1.92180290311896,2.57178644676411,2.66869645977217,0.0572266701595742,1.12380290133605,1.77378644498119,1.87069645798925,1.06657623117647,1.71655977482162,1.81346978782968,0.649983543645146,0.746893556653202,0.0969100130080564
"1201712460",1.09625444899157,0.936139202961026,3.21331849363796,3.46319596685456,2.66925044928768,-0.160115246030541,2.11706404464639,2.36694151786299,1.57299600029611,2.27717929067693,2.52705676389353,1.73311124632665,0.249877473216602,-0.544068044350275,-0.793945517566877
"1201712461",0.621354994593525,0.701658449229135,2.47589459084062,2.68674795615552,2.58983794314746,0.0803034546356107,1.8545395962471,2.06539296156199,1.96848294855394,1.77423614161149,1.98508950692638,1.88817949391832,0.210853365314895,0.113943352306838,-0.0969100130080568
"1201712463",0.493967712272842,0.532594403262491,2.13567506364286,4.06509398935715,1.98591274330953,0.0386266909896491,1.64170735137002,3.57112627708431,1.49194503103669,1.60308066038037,3.53249958609466,1.45331834004704,1.92941892571429,-0.149762320333331,-2.07918124604763
"1201712464",0.908559955644774,1.13205981839646,2.33827886015023,4.22701982083313,2.34792394133305,0.223499862751685,1.42971890450546,3.31845986518835,1.43936398568828,1.20621904175377,3.09496000243667,1.21586412293659,1.88874096068289,0.00964508118281946,-1.87909587950007
"1201712465",0.905423654519582,0.82452982718804,2.57194163507446,0,2.36782165241854,-0.0808938273315419,1.66651798055488,0,1.46239799789896,1.74741180788642,0,1.5432918252305,0,-0.204119982655925,-Inf
"1201712470",0.863730151233402,0.766106815620026,2.58092497567562,2.94890176097021,2.82396302436191,-0.0976233356133753,1.71719482444222,2.08517160973681,1.96023287312851,1.81481816005559,2.18279494535019,2.05785620874189,0.367976785294594,0.243038048686294,-0.1249387366083
"1201712471",0.839641200897594,0.739394722194789,2.73062079788728,2.58449276220905,2.95246954750364,-0.100246478702806,1.89097959698969,1.74485156131145,2.11282834660605,1.9912260756925,1.84509804001426,2.21307482530885,-0.146128035678239,0.221848749616356,0.367976785294595
"1201712472",0.676055151599192,0.666137434633073,1.94448267215017,2.54654266347813,2.57872734684953,-0.00991771696611893,1.26842752055098,1.87048751187894,1.90267219525034,1.2783452375171,1.88040522884506,1.91258991221646,0.602059991327963,0.634244674699364,0.0321846833714012
"1201712473",0.296073087811498,0.750244311342866,1.82653346358243,2.16360856343105,2.13142388005965,0.454171223531368,1.53046037577093,1.86753547561955,1.83535079224815,1.07628915223957,1.41336425208819,1.38117956871678,0.33707509984862,0.304890416477219,-0.0321846833714009
"1201712478",1.11944082421805,1.00784443871407,1.90880029619333,0,0,-0.11159638550398,0.789359471975278,0,0,0.900955857479258,0,0,0,0,0
"1201712479",0.735546546677575,0.76045389826513,1.83068030165983,0,2.31675639903242,0.0249073515875554,1.09513375498225,0,1.58120985235484,1.0702264033947,0,1.55630250076729,0,0.486076097372589,-Inf
"1201712480",0.802835378808268,0.740647317236973,1.69228769497376,3.6607706435277,2.2990428075101,-0.0621880615712946,0.889452316165494,2.85793526471943,1.49620742870184,0.951640377736789,2.92012332629072,1.55839549027313,1.96848294855393,0.606755112536342,-1.36172783601759
"1201712481",0.613124770836582,0.655423179955831,1.7675569693034,2.85863743865073,2.4063397676561,0.0422984091192491,1.15443219846682,2.24551266781415,1.79321499681952,1.11213378934757,2.2032142586949,1.75091658770027,1.09108046934733,0.638782798352701,-0.452297670994631
"1201712485",1.01171706425423,1.19627122041463,2.26163197503664,4.42299997727162,2.362302136918,0.184554156160395,1.24991491078241,3.41128291301739,1.35058507266377,1.06536075462201,3.22672875685699,1.16603091650338,2.16136800223498,0.100670161881364,-2.06069784035361
"1201712487",0.581393262964198,0.715124049314863,1.51711906319491,3.31645961264849,2.71439962132053,0.133730786350665,0.935725800230714,2.7350663496843,2.13300635835633,0.801995013880048,2.60133556333363,1.99927557200567,1.79934054945358,1.19728055812562,-0.602059991327962
"1201712490",0.983726341240327,0.918858876278592,2.27047331781203,0,2.15849955836809,-0.0648674649617343,1.2867469765717,0,1.17477321712777,1.35161444153343,0,1.2396406820895,0,-0.111973759443932,-Inf
"1201712493",0.978207094881676,0.855861168851656,2.3004263896156,0,2.3004263896156,-0.122345926030021,1.32221929473392,0,1.32221929473392,1.44456522076394,0,1.44456522076394,0,0,-Inf
"1201712494",0.761688085004484,0.879359106024517,1.93589212987089,3.54867598659063,2.40254795091239,0.117671021020034,1.17420404486641,2.78698790158615,1.64085986590791,1.05653302384638,2.66931688056611,1.52318884488787,1.61278385671974,0.466655821041499,-1.14612803567824
"1201712495",0.932977011670725,0.833592379534813,2.35785864830179,3.05682865263781,2.43357936223991,-0.0993846321359119,1.42488163663107,2.12385164096709,1.50060235056919,1.52426626876698,2.223236273103,1.5999869827051,0.698970004336019,0.0757207139381181,-0.623249290397901
"1201712496",0.508987526356414,0.624725947811404,1.76864914370892,3.71966268301805,1.93910536286852,0.11573842145499,1.25966161735251,3.21067515666163,1.43011783651211,1.14392319589752,3.09493673520664,1.31437941505712,1.95101353930913,0.170456219159604,-1.78055732014952
"1201712497",0.865103295180664,0.776337484957261,2.23449350302892,3.02746852972959,2.34698193108758,-0.0887658102234035,1.36939020784826,2.16236523454892,1.48187863590692,1.45815601807166,2.25113104477233,1.57064444613032,0.792975026700667,0.112488428058661,-0.680486598642006
"1201712500",0.702862554560099,0.721892739418053,2.41747169320329,3.6727441983066,2.29253295659499,0.0190301848579538,1.71460913864319,2.9698816437465,1.58967040203489,1.69557895378524,2.95085145888855,1.57064021717694,1.25527250510331,-0.1249387366083,-1.38021124171161
"1201712501",0.803705354856032,0.726923531938861,2.43933269383026,0,2.68237074251656,-0.0767818229171708,1.63562733897423,0,1.87866538766053,1.7124091618914,0,1.9554472105777,0,0.243038048686296,-Inf
"1201712502",0.832059160131103,0.805870354074203,1.97898187943803,3.21786396835317,2.4239184507863,-0.0261888060568999,1.14692271930693,2.38580480822207,1.59185929065519,1.17311152536383,2.41199361427897,1.61804809671209,1.23888208891514,0.444936571348262,-0.793945517566874
"1201712503",0.877541214917469,0.766368057554599,2.02437370246452,2.66782637895071,2.49173511989503,-0.11117315736287,1.14683248754705,1.79028516403324,1.61419390497756,1.25800564490992,1.90145832139611,1.72536706234043,0.643452676486188,0.467361417430506,-0.176091259055681
"1201712504",1.06192755655579,0.791451259522552,2.18061734388708,2.72468538823736,0,-0.270476297033233,1.1186897873313,1.66275783168157,0,1.38916608436453,1.93323412871481,0,0.544068044350275,0,0
"1201712505",0.967961351755729,0.899516596122971,2.29179963990942,3.30039981167133,2.56800605184837,-0.0684447556327575,1.32383828815369,2.33243845991561,1.60004470009264,1.39228304378645,2.40088321554836,1.66848945572539,1.00860017176192,0.276206411938949,-0.732393759822969
"1201712507",0.85003325768977,0.741854961036722,1.44471129539513,2.91698004732038,2.4910113150481,-0.108178296653048,0.594678037705362,2.06694678963061,1.64097805735833,0.70285633435841,2.17512508628366,1.74915635401138,1.47226875192525,1.04630001965297,-0.42596873227228
"1201712508",0.918868743380985,0.792484765898504,1.99229766053952,3.3679612745004,2.58981002411676,-0.126383977482481,1.07342891715853,2.44909253111942,1.67094128073578,1.19981289464101,2.5754765086019,1.79732525821826,1.37566361396089,0.597512363577242,-0.778151250383643
"1201712509",0.581021462779206,0.507235248618288,2.14778939722466,0,2.26921156011012,-0.0737862141609188,1.56676793444545,0,1.68819009733092,1.64055414860637,0,1.76197631149183,0,0.121422162885463,-Inf
"1201712510",0.709214738060404,0.810465758861003,2.1966673642618,3.4519398693651,2.0717286276535,0.101251020800599,1.48745262620139,2.7427251313047,1.36251388959309,1.38620160540079,2.6414741105041,1.26126286879249,1.2552725051033,-0.1249387366083,-1.3802112417116
"1201712511",0.791667812739335,0.766113708266947,2.44051552111223,2.96339426639257,2.44051552111223,-0.0255541044723883,1.64884770837289,2.17172645365323,1.64884770837289,1.67440181284528,2.19728055812562,1.67440181284528,0.522878745280339,0,-0.522878745280339
"1201712513",1.19141450440685,1.05613561461886,2.51409655302781,4.34017135572864,3.38592884628932,-0.135278889787992,1.32268204862097,3.14875685132179,2.19451434188247,1.45796093840896,3.28403574110978,2.32979323167046,1.82607480270083,0.871832293261501,-0.954242509439325
"1201712514",0.994811234791075,0.813592472468343,2.02802872360024,0,2.66485082118742,-0.181218762322732,1.03321748880917,0,1.67003958639634,1.2144362511319,0,1.85125834871908,0,0.636822097587174,-Inf
"1201712516",1.03519019351113,0.843901635726212,2.55930801090701,3.40440605092127,2.70543604658525,-0.191288557784914,1.52411781739589,2.36921585741014,1.67024585307412,1.7154063751808,2.56050441519506,1.86153441085904,0.845098040014257,0.146128035678238,-0.698970004336019
"1201712517",0.786473435543777,0.988533136341534,2.08447697657757,0,2.0387194860169,0.202059700797757,1.29800354103379,0,1.25224605047312,1.09594384023604,0,1.05018634967536,0,-0.0457574905606747,-Inf
"1201712518",0.692651883364692,0.771696794618574,2.5937013287081,2.7186400653164,2.65169327568579,0.0790449112538817,1.90104944534341,2.02598818195171,1.95904139232109,1.82200453408953,1.94694327069783,1.87999648106721,0.1249387366083,0.0579919469776868,-0.0669467896306133
"1201712520",0.579920242407885,0.701625200248688,2.32616511412808,3.70637635583969,2.38415706110577,0.121704957840803,1.7462448717202,3.1264561134318,1.80423681869789,1.6245399138794,3.004751155591,1.68253186085708,1.38021124171161,0.0579919469776855,-1.32221929473392
"1201712521",0.581352628515496,0.83637632554445,2.24336446319389,3.22108806848273,2.30463411993281,0.255023697028954,1.66201183467839,2.63973543996724,1.72328149141731,1.40698813764944,2.38471174293828,1.46825779438836,0.977723605288847,0.0612696567389206,-0.916453948549926
"1201712525",0.919803055244138,1.03038929120143,2.09416060149082,3.71568307258821,2.15141164214965,0.110586235957291,1.17435754624668,2.79588001734407,1.23160858690551,1.06377131028939,2.68529378138678,1.12102235094822,1.62152247109739,0.0572510406588321,-1.56427143043856
"1201712528",0.732095065880486,0.823000310500042,1.89066792101298,2.82516637225655,1.80397707318661,0.0909052446195556,1.1585728551325,2.09307130637606,1.07188200730613,1.06766761051294,2.00216606175651,0.98097676268657,0.934498451243567,-0.0866908478263703,-1.02118929906994
"1201712529",0.710138402100315,0.814839922475664,1.83272658599552,2.39699801643408,1.90214799475398,0.104701520375349,1.1225881838952,1.68685961433376,1.19200959265367,1.01788666351985,1.58215809395841,1.08730807227832,0.564271430438562,0.0694214087584687,-0.494850021680093
"1201712530",0.651537085203453,0.685434092438748,1.83194971804178,3.73503970503372,2.39261702421151,0.0338970072352943,1.18041263283832,3.08350261983027,1.74107993900806,1.14651562560303,3.04960561259497,1.70718293177277,1.90308998699194,0.560667306169737,-1.34242268082221
"1201712531",0.735568772787418,0.818866585029875,2.22939572100993,2.91577659803793,2.29847664015323,0.083297812242457,1.49382694822251,2.18020782525051,1.56290786736581,1.41052913598006,2.09691001300806,1.47961005512336,0.686380877027999,0.0690809191432997,-0.617299957884699
"1201712535",0.662711548899849,0.933721554376046,1.66914565890526,2.54097795216676,1.80208000093079,0.271010005476197,1.00643411000541,1.87826640326691,1.13936845203094,0.735424104529213,1.60725639779072,0.868358446554745,0.871832293261503,0.132934342025532,-0.738897951235971
"1201712538",0.591912838706112,0.71642725238676,1.88162916901231,0,1.97853918202037,0.124514413680648,1.2897163303062,0,1.38662634331426,1.16520191662556,0,1.26211192963361,0,0.0969100130080564,-Inf
"1201712539",0.568944898094129,0.715207203206705,2.18951748059254,2.83578113441255,1.97330899832887,0.146262305112575,1.62057258249841,2.26683623631843,1.40436410023475,1.47431027738583,2.12057393120585,1.25810179512217,0.646263653820016,-0.216208482263663,-0.86247213608368
"1201712540",1.04306555276787,0.919409056482527,2.05764755264087,3.84652266841629,2.32147786137944,-0.123656496285347,1.014581999873,2.80345711564841,1.27841230861157,1.13823849615834,2.92711361193376,1.40206880489692,1.78887511577542,0.263830308738573,-1.52504480703684
"1201712541",0.796168763270399,0.798755396776789,1.4884847443779,3.02251085043403,2.25908285687109,0.00258663350639,0.692315981107496,2.22634208716363,1.46291409360069,0.689729347601106,2.22375545365724,1.4603274600943,1.53402610605614,0.770598112493199,-0.763427993562937
"1201712542",0.769035508074731,0.788970932016605,1.83583798985158,2.65639308878831,2.29321518637549,0.0199354239418737,1.06680248177685,1.88735758071358,1.52417967830076,1.04686705783498,1.86742215677171,1.50424425435888,0.820555098936731,0.457377196523905,-0.363177902412826
"1201712543",0.783008687193222,0.702940220240703,1.9781629522984,2.73992378649387,2.49004631327727,-0.0800684669525183,1.19515426510518,1.95691509930065,1.70703762608405,1.2752227320577,2.03698356625317,1.78710609303657,0.761760834195474,0.511883360978875,-0.2498774732166
"1201712544",0.754561074044494,0.887076908957133,1.89056523680295,2.98398692196519,2.68295692630121,0.132515834912639,1.13600416275846,2.2294258479207,1.92839585225671,1.00348832784582,2.09691001300806,1.79588001734407,1.09342168516224,0.792391689498255,-0.301029995663981
"1201712545",0.851132708575669,0.884638802574934,1.83962306195017,2.5733551725454,2.3737828176402,0.033506093999265,0.9884903533745,1.72222246396973,1.52265010906453,0.954984259375235,1.68871636997047,1.48914401506526,0.733732110595232,0.534159755690028,-0.199572354905204
"1201712546",0.705169529296565,0.564854096816968,2.93960244282707,4.11569370188275,2.66084884187424,-0.140315432479597,2.23443291353051,3.41052417258619,1.95567931257768,2.3747483460101,3.55083960506579,2.09599474505728,1.17609125905568,-0.278753600952829,-1.45484486000851
